,level_0,Unnamed: 0,index,time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward,model_name,index,p_hint,p_nothing,p_encourage,p_question,model_round
516,515,623,622,2020-11-30 00:12:12.572947+00:00,415,0.0,-0.5,0,-0.5,True,i need a hint,:),51,nothing,,0.0,-1.0,-1.0,1.0,2.5,0.0,model-11-29-2020-18:39:13-PST-19.meta,516,0.109,0.779,0.1,0.012,18
517,516,624,623,2020-11-30 00:14:31.194038+00:00,415,0.0,-0.5,0,-0.5,True,i am stuck,:),51,nothing,,0.0,-1.0,0.3340000000000001,1.0,2.8,-0.039000000000000014,model-11-29-2020-18:39:13-PST-19.meta,517,0.051,0.845,0.093,0.011,18
518,527,635,626,2020-11-30 00:54:09.947633+00:00,422,-1.0,-0.25,3,-0.3888888888888889,True,can you help me?,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,-0.05200000000000005,-1.0,1.0,-1.0,0.11,model-11-29-2020-18:39:13-PST-19.meta,518,0.527,0.23,0.193,0.05,18
519,528,636,627,2020-11-30 00:58:48.802169+00:00,422,-1.0,-0.25,3,-0.3888888888888889,True,i am thinking,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,0.3333333333333333,-1.0,-1.0,-0.03631975872291016,-1.0,0.11,model-11-29-2020-18:39:13-PST-19.meta,519,0.834,0.08,0.054,0.032,18
520,529,637,628,2020-11-30 01:00:47.899737+00:00,422,-1.0,-0.25,3,-0.3888888888888889,True,how  much do we way?,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,True,0.6666666666666666,-1.0,-1.0,1.0,-1.0,3.071,model-11-29-2020-18:39:13-PST-19.meta,520,0.669,0.212,0.086,0.033,18
521,550,658,631,2020-12-01 17:26:01.012070+00:00,433,-1.0,0.0,3,-0.16666666666666666,True,ok,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.11,model-12-01-2020-17:24:05-PST-21.meta,521,0.385,0.053,0.079,0.483,19
522,551,659,629,2020-12-01 17:26:12.646083+00:00,433,-1.0,0.0,3,-0.16666666666666666,True,ok,Hm... let's keep thinking!,88,question,True,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-12-01-2020-17:24:05-PST-21.meta,522,0.385,0.053,0.079,0.483,19
523,552,660,630,2020-12-01 17:26:59.447544+00:00,433,-1.0,0.0,3,-0.16666666666666666,True,ok,Hm... let's keep thinking!,88,question,True,-0.6666666666666666,1.0,-1.0,-0.10634730232532263,-1.0,3.0869999999999997,model-12-01-2020-17:24:05-PST-21.meta,523,0.379,0.048,0.061,0.512,19
524,553,661,632,2020-12-01 18:38:10.534851+00:00,435,-1.0,0.75,0,-0.5,True,can you place the chocolates down?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.03507275024388678,-0.9,0.01,model-12-01-2020-17:24:05-PST-21.meta,524,0.795,0.09,0.068,0.047,19
525,554,662,633,2020-12-01 18:44:30.975288+00:00,435,-1.0,0.75,0,-0.5,True,Do you also have to measure the top?,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-0.5900000000000001,-1.0,1.0,-0.7,0.01,model-12-01-2020-17:24:05-PST-21.meta,525,0.39,0.372,0.205,0.033,19
526,555,663,634,2020-12-01 18:52:02.491755+00:00,435,-1.0,0.75,0,-0.5,True,Is it all at once or is it in sequence?,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,True,0.6666666666666666,-1.0,-1.0,-0.057269703289677176,-1.0,0.071,model-12-01-2020-17:24:05-PST-21.meta,526,0.857,0.057,0.031,0.055,19
527,564,672,639,2020-12-01 19:13:35.092470+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,I am not sure,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-0.010000000000000007,-0.03072353410486517,-1.0,0.11,model-12-01-2020-17:24:05-PST-21.meta,527,0.39,0.412,0.116,0.082,19
528,565,673,635,2020-12-01 19:14:52.205110+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,is the answer 21,:),51,nothing,True,-1.0,-1.0,-1.0,1.0,-1.0,0.1,model-12-01-2020-17:24:05-PST-21.meta,528,0.335,0.483,0.144,0.038,19
529,566,674,640,2020-12-01 19:18:51.021259+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,I am not sure about the answer can you give me a hint,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,-0.672,1.0,-0.9,0.01,model-12-01-2020-17:24:05-PST-21.meta,529,0.238,0.571,0.164,0.027,19
530,567,675,641,2020-12-01 19:19:48.435188+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,thankyou thankyou thankyou thankyou...................,:),51,nothing,True,-1.0,-1.0,-1.0,-0.3403596514848021,-0.8,0.1,model-12-01-2020-17:24:05-PST-21.meta,530,0.712,0.167,0.056,0.065,19
531,568,676,642,2020-12-01 19:21:23.752711+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,what is 3+5+6,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-0.9,0.01,model-12-01-2020-17:24:05-PST-21.meta,531,0.39,0.456,0.1,0.054,19
532,569,677,636,2020-12-01 19:22:43.591276+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,I really don't know the answer,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,0.0,-1.0,-1.0,1.0,-0.4,0.11,model-12-01-2020-17:24:05-PST-21.meta,532,0.2,0.651,0.119,0.03,19
533,570,678,637,2020-12-01 19:24:33.009909+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,tell me the answer,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.2,0.0,model-12-01-2020-17:24:05-PST-21.meta,533,0.165,0.689,0.123,0.023,19
534,571,679,638,2020-12-01 19:24:44.508902+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,tell me the answer,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.2,0.0,model-12-01-2020-17:24:05-PST-21.meta,534,0.165,0.689,0.123,0.023,19
535,572,680,643,2020-12-01 19:24:56.397394+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,is it 33,You’re almost there. Just keep trying!,71,encourage,,0.0,-1.0,-1.0,-0.057269703289677176,-0.2,0.0,model-12-01-2020-17:24:05-PST-21.meta,535,0.612,0.278,0.068,0.042,19
536,573,681,644,2020-12-01 19:25:06.493611+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,34,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,True,0.0,-1.0,-1.0,-1.0,-0.2,0.11,model-12-01-2020-17:24:05-PST-21.meta,536,0.834,0.076,0.029,0.061,19
537,574,682,645,2020-12-01 19:27:12.687261+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,90,:),51,nothing,,0.0,-1.0,-1.0,-1.0,-0.1,0.0,model-12-01-2020-17:24:05-PST-21.meta,537,0.827,0.083,0.033,0.057,19
538,575,683,646,2020-12-01 19:28:12.492098+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,I don't know the answer,"You’re doing a great job. If we keep working like this, we’ll be done in no time!",83,encourage,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.0,model-12-01-2020-17:24:05-PST-21.meta,538,0.478,0.376,0.077,0.069,19
539,576,684,647,2020-12-01 19:28:49.937087+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,give me a hint,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-0.9,0.01,model-12-01-2020-17:24:05-PST-21.meta,539,0.434,0.42,0.081,0.065,19
540,577,685,648,2020-12-01 19:30:57.979378+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,help,You’re super close! Let’s think about this a little more and try again.,75,encourage,,0.3333333333333333,1.0,-1.0,1.0,-0.9,0.0,model-12-01-2020-17:24:05-PST-21.meta,540,0.274,0.2,0.098,0.428,19
541,578,686,651,2020-12-01 19:31:24.508772+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,45,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,True,0.3333333333333333,-1.0,-1.0,-1.0,-0.9,0.11,model-12-01-2020-17:24:05-PST-21.meta,541,0.857,0.035,0.02,0.088,19
542,579,687,649,2020-12-01 19:32:08.433210+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,180,Weight of the box of chocolates,34,hint,,0.3333333333333333,-1.0,-1.0,-1.0,-0.8,0.01,model-12-01-2020-17:24:05-PST-21.meta,542,0.857,0.04,0.017,0.086,19
543,580,688,650,2020-12-01 19:32:38.470536+00:00,442,-1.0,-0.5,0,-0.3333333333333333,True,thankyou for helping I will give you a choclate,You have seen all the hints. Try your best to answer the question!,44,hint,,0.3333333333333333,-0.464,-1.0,-0.03507275024388678,-0.8,-0.107,model-12-01-2020-17:24:05-PST-21.meta,543,0.752,0.087,0.042,0.119,19
544,531,639,652,2020-12-01 21:47:52.274366+00:00,428,0.0,0.0,0,-0.7777777777777778,True,i wat coclole to :(\,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.03631975872291016,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,544,0.908,0.054,0.022,0.016,19
545,530,638,653,2020-12-01 21:48:06.533480+00:00,427,1.0,-0.5,1,-0.5,True,Hi,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,-0.29048756043794377,-1.0,1.097,model-12-01-2020-19:44:07-PST-21.meta,545,0.952,0.016,0.01,0.022,19
546,532,640,654,2020-12-01 21:49:31.406788+00:00,428,0.0,0.0,0,-0.7777777777777778,True,hi,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-1.0,-1.0,-0.29048756043794377,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,546,0.939,0.029,0.013,0.019,19
547,533,641,655,2020-12-01 21:49:32.718542+00:00,428,0.0,0.0,0,-0.7777777777777778,True,hi,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,-0.3333333333333333,-1.0,-1.0,-0.29048756043794377,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,547,0.939,0.029,0.013,0.019,19
548,534,642,656,2020-12-01 21:49:34.029398+00:00,428,0.0,0.0,0,-0.7777777777777778,True,hi,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,True,-0.3333333333333333,-1.0,-1.0,-0.29048756043794377,-1.0,0.11,model-12-01-2020-19:44:07-PST-21.meta,548,0.939,0.029,0.013,0.019,19
549,535,643,657,2020-12-01 21:49:35.329104+00:00,428,0.0,0.0,0,-0.7777777777777778,True,hi,You have seen all the hints. Try your best to answer the question!,44,hint,,-0.3333333333333333,-1.0,-1.0,-0.29048756043794377,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,549,0.939,0.029,0.013,0.019,19
550,536,644,658,2020-12-01 21:50:33.678599+00:00,428,0.0,0.0,0,-0.7777777777777778,True,mmmmmmm,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-1.0,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,550,0.935,0.015,0.014,0.036,19
551,537,645,659,2020-12-01 21:51:13.976748+00:00,428,0.0,0.0,0,-0.7777777777777778,True,can you help,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,0.0,0.1479999999999999,-1.0,1.0,-1.0,0.11,model-12-01-2020-19:44:07-PST-21.meta,551,0.788,0.08,0.045,0.087,19
552,538,646,660,2020-12-01 21:51:54.679041+00:00,428,0.0,0.0,0,-0.7777777777777778,True,3+5+6 ,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-1.0,-1.0,-1.0,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,552,0.935,0.015,0.014,0.036,19
553,539,647,661,2020-12-01 21:52:02.749595+00:00,428,0.0,0.0,0,-0.7777777777777778,True,ok,Think about how you would solve this problem if you knew how many chocolates could fit at just the base of the box. That may help!,67,question,,0.0,1.0,-1.0,-0.10634730232532263,-1.0,0.0,model-12-01-2020-19:44:07-PST-21.meta,553,0.645,0.019,0.02,0.316,19
554,540,648,662,2020-12-01 21:54:09.002610+00:00,428,0.0,0.0,0,-0.7777777777777778,True,,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,554,0.931,0.015,0.014,0.04,19
555,541,649,663,2020-12-01 21:54:42.007494+00:00,428,0.0,0.0,0,-0.7777777777777778,True,1800,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-0.12,model-12-01-2020-19:44:07-PST-21.meta,555,0.931,0.015,0.014,0.04,19
556,584,692,664,2020-12-01 22:44:13.467676+00:00,456,1.0,-0.25,2,0.0,True,WHATS THE HEIGHT,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.1381043642849782,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,556,0.935,0.027,0.02,0.018,19
557,585,693,665,2020-12-01 22:46:59.252805+00:00,456,1.0,-0.25,2,0.0,True,whatttttttttttttt,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-1.0,-1.0,-1.0,-0.9,0.01,model-12-01-2020-19:44:07-PST-21.meta,557,0.943,0.007,0.014,0.036,19
558,586,694,666,2020-12-01 22:47:06.924018+00:00,456,1.0,-0.25,2,0.0,True,aaaaa,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,-0.3333333333333333,-1.0,-1.0,-0.4487286110536256,-0.9,0.01,model-12-01-2020-19:44:07-PST-21.meta,558,0.948,0.013,0.016,0.023,19
559,587,695,667,2020-12-01 22:47:16.381658+00:00,456,1.0,-0.25,2,0.0,True,i dont like u,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,True,-0.3333333333333333,-1.0,0.3559999999999999,1.0,-0.9,0.11,model-12-01-2020-19:44:07-PST-21.meta,559,0.48,0.359,0.142,0.019,19
560,588,696,668,2020-12-01 22:49:23.224183+00:00,456,1.0,-0.25,2,0.0,True,okkkkkkkkkkkkkkkkkk,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-1.0,-0.8,0.01,model-12-01-2020-19:44:07-PST-21.meta,560,0.935,0.012,0.014,0.039,19
561,589,697,669,2020-12-01 22:50:57.713421+00:00,456,1.0,-0.25,2,0.0,True,how much do you way,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,0.6666666666666666,-1.0,-1.0,1.0,-1.0,1.932,model-12-01-2020-19:44:07-PST-21.meta,561,0.899,0.036,0.039,0.026,19
562,544,652,672,2020-12-01 23:01:49.297293+00:00,430,1.0,-0.75,2,0.5555555555555556,True,I'm doing good.,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,0.18400000000000016,-1.0,-0.03631975872291016,-0.8,0.01,model-12-01-2020-19:44:07-PST-21.meta,562,0.809,0.014,0.028,0.149,19
563,545,653,670,2020-12-01 23:02:50.238030+00:00,430,1.0,-0.75,2,0.5555555555555556,True,ok,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,1.0,-1.0,-0.10634730232532263,-1.0,0.11,model-12-01-2020-19:44:07-PST-21.meta,563,0.619,0.014,0.031,0.336,19
564,546,654,673,2020-12-01 23:08:08.711772+00:00,430,1.0,-0.75,2,0.5555555555555556,True,im stuck,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,0.3340000000000001,1.0,0.2,0.01,model-12-01-2020-19:44:07-PST-21.meta,564,0.107,0.691,0.189,0.013,19
565,547,655,671,2020-12-01 23:12:57.172814+00:00,430,1.0,-0.75,2,0.5555555555555556,True,I need a hint,I’m so glad you’re here to help. I know you can solve this problem!,84,encourage,,0.0,-1.0,-1.0,1.0,0.4,0.0,model-12-01-2020-19:44:07-PST-21.meta,565,0.318,0.464,0.196,0.022,19
566,548,656,674,2020-12-01 23:16:04.389421+00:00,430,1.0,-0.75,2,0.5555555555555556,True,"i""m stuck",You’re doing a great job so far. Just keep trying!,74,encourage,,0.0,-1.0,0.3340000000000001,1.0,0.6,0.0,model-12-01-2020-19:44:07-PST-21.meta,566,0.08,0.715,0.193,0.012,19
567,549,657,675,2020-12-01 23:18:08.949915+00:00,430,1.0,-0.75,2,0.5555555555555556,True, it,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,True,0.0,-1.0,-1.0,-0.057269703289677176,0.7,2.0580000000000003,model-12-01-2020-19:44:07-PST-21.meta,567,0.67,0.192,0.114,0.024,19
568,590,698,677,2020-12-01 23:43:53.646546+00:00,457,1.0,-0.5,0,-0.05555555555555555,False,whats the ansewr,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,-0.6666666666666666,-1.0,-1.0,-0.1381043642849782,-0.8,0.11,model-12-01-2020-19:44:07-PST-21.meta,568,0.935,0.029,0.02,0.016,19
569,591,699,678,2020-12-01 23:45:09.347937+00:00,457,1.0,-0.5,0,-0.05555555555555555,False,thanks,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,1.0,-1.0,-0.1528205347590037,-0.4,0.01,model-12-01-2020-19:44:07-PST-21.meta,569,0.707,0.013,0.047,0.233,19
570,592,700,676,2020-12-01 23:46:23.608989+00:00,457,1.0,-0.5,0,-0.05555555555555555,False,HELP,"You’ve just about got it. Don’t give up, yet!",81,encourage,,0.0,1.0,-1.0,1.0,-0.6,0.0,model-12-01-2020-19:44:07-PST-21.meta,570,0.619,0.061,0.068,0.252,19
571,593,701,679,2020-12-01 23:47:59.324763+00:00,457,1.0,-0.5,0,-0.05555555555555555,False,help please,:),51,nothing,True,0.0,1.0,-1.0,1.0,-0.4,-8.0,model-12-01-2020-19:44:07-PST-21.meta,571,0.589,0.086,0.085,0.24,19
572,556,664,680,2020-12-02 00:16:20.362256+00:00,436,-1.0,1.0,0,-0.9444444444444444,True,okay,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,1.0,-1.0,-0.15501974855079234,-1.0,0.11,model-12-01-2020-19:44:07-PST-21.meta,572,0.524,0.039,0.066,0.371,19
573,557,665,682,2020-12-02 00:17:08.241434+00:00,436,-1.0,1.0,0,-0.9444444444444444,True,i can't turn it to chocolates,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,-1.0,-0.022135066459460617,-1.0,0.01,model-12-01-2020-19:44:07-PST-21.meta,573,0.831,0.083,0.053,0.033,19
574,558,666,681,2020-12-02 00:17:47.544493+00:00,436,-1.0,1.0,0,-0.9444444444444444,True,i cant turn it into chocolates,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,-1.0,-1.0,-1.0,-0.03631975872291016,-1.0,-0.029000000000000005,model-12-01-2020-19:44:07-PST-21.meta,574,0.831,0.083,0.051,0.035,19
575,502,610,683,2020-12-02 01:04:44.993840+00:00,411,0.0,-0.5,1,-0.5555555555555556,True,yes,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,1.0,-1.0,-0.08166111629240858,-0.6,0.11,model-12-01-2020-19:44:07-PST-21.meta,575,0.609,0.062,0.056,0.273,19
576,503,611,684,2020-12-02 01:06:07.714368+00:00,411,0.0,-0.5,1,-0.5555555555555556,True,i don't now,:),51,nothing,True,-1.0,-1.0,-1.0,1.0,-0.5,0.1,model-12-01-2020-19:44:07-PST-21.meta,576,0.426,0.41,0.145,0.019,19
577,504,612,686,2020-12-02 01:13:20.533707+00:00,411,0.0,-0.5,1,-0.5555555555555556,True,what to do?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-0.9,0.01,model-12-01-2020-19:44:07-PST-21.meta,577,0.726,0.189,0.062,0.023,19
578,505,613,685,2020-12-02 01:13:59.702988+00:00,411,0.0,-0.5,1,-0.5555555555555556,True,I don',A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-0.03631975872291016,-0.9,0.01,model-12-01-2020-19:44:07-PST-21.meta,578,0.915,0.047,0.017,0.021,19
579,506,614,687,2020-12-02 01:14:51.371312+00:00,411,0.0,-0.5,1,-0.5555555555555556,True,I don't understand,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-1.0,-1.0,1.0,-0.9,0.958,model-12-01-2020-19:44:07-PST-21.meta,579,0.726,0.189,0.062,0.023,19
